Master Customer Name Canonical,Old Website,New Website,Old NAICS,New NAICS,Old Industry Detail,New Industry Detail,Enrichment Status,Enrichment Confidence,Enrichment Source,Attempt Count,Last Attempted At,Attempt Outcome
CINEPOLIS,,cinepolisusa.com,,512131,,Motion picture theater operations,Verified,High,Analyst,1,2026-01-20 15:46:02,
CIVIL AND ENVIRONMENTAL CONSULTANTS,,cecinc.com,,541330,,Engineering and environmental consulting,Verified,High,Analyst,1,2026-01-20 15:46:02,
CLASSIC WOOD PRODUCTS,,classicwoodproductsllc.com,,321999,,Miscellaneous wood product manufacturing,Verified,High,Analyst,1,2026-01-20 15:46:02,
CLAYCO,,claycorp.com,,236220,,Design-build and construction services,Verified,High,Analyst,1,2026-01-20 15:46:02,
CLEANLITES RECYCLING,,cleanlites.com,,562211,,Hazardous and electronic waste recycling,Verified,High,Analyst,1,2026-01-20 15:46:02,
CLEVELAND CLIFFS,,clevelandcliffs.com,,331110,,Iron and steel manufacturing,Verified,High,Analyst,1,2026-01-20 15:46:02,
CLOPAY BUILDING PRODUCTS,,clopaydoor.com,,321911,,Wood and metal door manufacturing,Verified,High,Analyst,1,2026-01-20 15:46:02,
CNJ FOOD DBA DOS BROS BEARDEN,,dosbros.com,,722513,,Fast-casual Mexican restaurant,Verified,High,Analyst,1,2026-01-20 15:46:02,
COGO MINISTRIES,,cogo.church,,813110,,Religious organization,Verified,High,Analyst,1,2026-01-20 15:46:02,
COLONY HARDWARE,,colonyhardware.com,,444130,,Hardware and tool distribution,Verified,High,Analyst,1,2026-01-20 15:46:02,
COLUMBIA SUSSEX,,columbiasussex.com,,721110,,Hotel and resort management,Verified,High,Analyst,1,2026-01-20 15:46:02,
COLUMBUS LOGISTICS PARK WEST BUILDING I,,,,531120,,Industrial logistics property,Verified,High,Analyst,1,2026-01-20 15:46:02,
COLUMBUS MCKINNON,,cmco.com,,423830,,Material handling equipment distribution,Verified,High,Analyst,1,2026-01-20 15:46:02,
COMBONI MISSION,,combonimissionaries.org,,813110,,Religious mission organization,Verified,High,Analyst,1,2026-01-20 15:46:02,
COMCAST,,comcast.com,,517311,,Telecommunications and media services,Verified,High,Analyst,1,2026-01-20 15:46:02,
COMFORT SYSTEMS USA SHOFFNER,,shoffner.com,,238220,,Mechanical and HVAC contracting,Verified,High,Analyst,1,2026-01-20 15:46:02,
COMMUNITY BRANDS,,communitybrands.com,,511210,,Software for associations and nonprofits,Verified,High,Analyst,1,2026-01-20 15:46:02,
COMMUNITY CORRECTIONAL CENTER,,,,922140,,Government correctional facility,Verified,High,Analyst,1,2026-01-20 15:46:02,
COMPASS CAPITAL,,thecompassky.com,,531390,,Real estate investment and management,Verified,High,Analyst,1,2026-01-20 15:46:02,
COMPUTER PLUS REPAIR,,computerplusrepair.com,,811212,,IT and computer repair services,Verified,High,Analyst,1,2026-01-20 15:46:02,
CONGREGATION MICAH,,congregationmicah.org,,813110,,Religious organization (Synagogue),Verified,High,Analyst,1,2026-01-20 15:46:02,
CONLAN,,conlancompany.com,,236210,,Industrial building construction,Verified,High,Analyst,1,2026-01-20 15:46:02,
CONNORS STEAK AND SEAFOOD,,connorsrestaurant.com,,722511,,Full-service steakhouse restaurant,Verified,High,Analyst,1,2026-01-20 15:46:02,
CONSTELLIUM BOWLING GREEN,,constellium.com,,331318,,Aluminum rolling and extruding,Verified,High,Analyst,1,2026-01-20 15:46:02,
CONTINENTAL WEB PRESS,,cwp.com,,323111,,Commercial lithographic printing,Verified,High,Analyst,1,2026-01-20 15:46:02,
CONTROL WORKS,,controlworks.com,,335314,,Industrial control systems integration,Verified,High,Analyst,1,2026-01-20 15:46:02,
CONVIRON,,conviron.com,,334512,,Controlled environment systems mfg,Verified,High,Analyst,1,2026-01-20 15:46:02,
COOPER STANDARD AUTOMOTIVE,,cooperstandard.com,,336390,,Automotive component manufacturing,Verified,High,Analyst,1,2026-01-20 15:46:02,
CORNERSTONE II NORTHSHORE SPECIALTY EYECARE,,eyesonnorthshore.com,,621320,,Optometry and specialty eye care,Verified,High,Analyst,1,2026-01-20 15:46:02,
COTTINGHAM RETIREMENT COMMUNITY,,cottinghamretirementcommunity.com,,623311,,Continuing care retirement community,Verified,High,Analyst,1,2026-01-20 15:46:02,
