Master Customer Name Canonical,Old Website,New Website,Old NAICS,New NAICS,Old Industry Detail,New Industry Detail,Enrichment Status,Enrichment Confidence,Enrichment Source,Attempt Count,Last Attempted At,Attempt Outcome
STRATA ENVIRONMETAL SERVICES,,strategiesforenvironment.com,,541620,,Environmental Consulting Services,Verified,High,Analyst,1,2026-01-21 14:45:34,
STS PETER AND PAUL EARLY CHILDHOOD CENTER,,sppslex.org,,624410,,Child Day Care Services,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUBARU OF AMERICA,,subaru.com,,336111,,Motor Vehicle Manufacturing,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUMCO PHOENIX,,sumcosi.com,,334413,,Semiconductor Manufacturing,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUMLEX INVESTMENTS,,,,,,,Deferred,,Analyst,1,2026-01-21 14:45:34,
SUMMIT BHC,,summitbhc.com,,623220,,Behavioral Health Facilities,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUMMIT ENERGY SERVICES,,summitenergy.com,,541690,,Energy Consulting,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUMMIT SUPPLY GROUP,,summitsupply.com,,423810,,Construction Machinery Wholesaler,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUNBELT RENTALS,,sunbeltrentals.com,,532412,,Equipment Rental,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUNBELT RENTALS CLIMATE CONTROL,,sunbeltrentals.com,,532412,,Equipment Rental,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUNGWOO HITECH AMERICA,,swhitech.com,,336370,,Motor Vehicle Metal Stamping,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUNRISE MANOR,,signaturehealthcarellc.com,,623110,,Nursing Care Facility,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUPERIOR AUTOMOTIVE GROUP,,jeffwylerhyundaiofbeavercreek.com,,441110,,New Car Dealer,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUPERIOR CAR WASH SOLUTIONS,,superiorcarwashsolutions.com,,811192,,Car Wash Services,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUPREMEX,,supremex.com,,322230,,Envelope Manufacturing,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUPREMEX MIDWEST,,supremex.com,,322230,,Envelope Manufacturing,Verified,High,Analyst,1,2026-01-21 14:45:34,
SUR LA TABLE BDC,,surlatable.com,,442299,,Home Furnishings Retail,Verified,High,Analyst,1,2026-01-21 14:45:34,
SURE GROUP DBA THE CINCINNATI AIR CONDITIONING,,cincinnatiair.com,,238220,,HVAC Contractor,Verified,High,Analyst,1,2026-01-21 14:45:34,
SURE MECHANICAL,,suremechanical.com,,238220,,Mechanical Contractor,Verified,High,Analyst,1,2026-01-21 14:45:34,
SWING FIT GOLF CLUB,,swingfitgolfclub.com,,611620,,Golf Instruction,Verified,High,Analyst,1,2026-01-21 14:45:34,
SYCAMORE COMMUNITY SCHOOLS,,sycamoreschools.org,,611110,,Public School District,Verified,High,Analyst,1,2026-01-21 14:45:34,
SYMMETRY SURGICAL,,symmetrysurgical.com,,423450,,Medical Equipment Wholesaler,Verified,High,Analyst,1,2026-01-21 14:45:34,
TAIN INVESTMENTS III,,,,,,,Deferred,,Analyst,1,2026-01-21 14:45:34,
TALLULAH,,boutiquetallulah.com,,448120,,Womens Clothing Store,Verified,High,Analyst,1,2026-01-21 14:45:34,
TAMARACK MARKETPLACE,,tamarackwv.com,,453220,,Gift & Souvenir Retail,Verified,High,Analyst,1,2026-01-21 14:45:34,
TAMSAH ENTERPRISES,,,,238220,,Mechanical/Plumbing Contractor,Verified,High,Analyst,1,2026-01-21 14:45:34,
TAPE PRODUCTS,,tpcpack.com,,561910,,Packaging & Labeling Services,Verified,High,Analyst,1,2026-01-21 14:45:34,
TBD FOODS DBA GOLDEN CORRAL,,goldencorral.com,,722511,,Full-Service Restaurant,Verified,High,Analyst,1,2026-01-21 14:45:34,
TECHMER PM,,techmerpm.com,,326199,,Plastics Product Manufacturing,Verified,High,Analyst,1,2026-01-21 14:45:34,
TEKRAN INSTRUMENTS,,tekran.com,,334516,,Analytical Instrument Manufacturing,Verified,High,Analyst,1,2026-01-21 14:45:34,
