Master Customer Name Canonical,Old Website,New Website,Old NAICS,New NAICS,Old Industry Detail,New Industry Detail,Enrichment Status,Enrichment Confidence,Enrichment Source,Attempt Count,Last Attempted At,Attempt Outcome
NORHTPOINT DEVELOPMENT,,northpointkc.com,,531312,,Industrial Real Estate Development,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST BAPTIST CHURCH KINGSPORT,,fbckpt.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST BAPTIST CHURCH SWEETWATER,,sweetwaterfbc.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST BAPTIST CHURCH OF CHATTANOOGA,,fbcchattanooga.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST BAPTIST CHURCH OF GREENCASTLE,,fbcgc.com,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST EXCHANGE BANK,,firstexchangebank.com,,522110,,Commercial Banking,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST HORIZON BANK,,firsthorizon.com,,522110,,Commercial Banking,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST MEDICAL PLAZA,,healthfirstmc.com,,621111,,Physician Office,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST METHODIST CHURCH OF SWEETWATER,,,,,,,Deferred,,Analyst,1,2026-01-20 10:41:35,
FIRST PRESBYTERIAN CHURCH,,fpcshelbyville.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FIRST PRESBYTERIAN CHURCH OF NASHVILLE,,fpcnashville.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FISCHER STAINLESS STEEL TUBING,,fischer-usa.com,,331210,,Steel Pipe and Tube Manufacturing,Verified,,Analyst,1,2026-01-20 10:41:35,
FISHERS MEDICAL GROUP,,healthcare.ascension.org,,621111,,Primary Care Clinic,Verified,,Analyst,1,2026-01-20 10:41:35,
FLEMING COUNTY HOSPITAL,,flemingcountyhospital.com,,622110,,General Hospital,Verified,,Analyst,1,2026-01-20 10:41:35,
FLORENCE BAPTIST CHURCH,,florencebaptist.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FOREST CHAPEL UMC,,forestchapel.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
FOXX CONSTRUCTION,,foxxconstruction.com,,236220,,Commercial Construction,Verified,,Analyst,1,2026-01-20 10:41:35,
FRANCISCAN ST FRANCIS HEALTH CARMEL,,franciscanhealth.org,,622110,,General Hospital,Verified,,Analyst,1,2026-01-20 10:41:35,
FSF MANUFACTURING,,fsfmfg.com,,332312,,Structural Metal Mfg,Verified,,Analyst,1,2026-01-20 10:41:35,
GAMBRO HEALTHCARE,,baxter.com,,621492,,Dialysis Center,Verified,,Analyst,1,2026-01-20 10:41:35,
GARRARD COUNTY FISCAL COURT,,garrardcountyky.gov,,921110,,Local Government,Verified,,Analyst,1,2026-01-20 10:41:35,
GDI CONSTRUCTION,,gdiconstruction.com,,236220,,Commercial Construction,Verified,,Analyst,1,2026-01-20 10:41:35,
GENTHERM MEDICAL,,gentherm.com,,339112,,Medical Instrument Manufacturing,Verified,,Analyst,1,2026-01-20 10:41:35,
GEORGETOWN COMMUNITY HOSPITAL,,georgetowncommunityhospital.com,,622110,,General Hospital,Verified,,Analyst,1,2026-01-20 10:41:35,
GIDEON CONSTRUCTION,,gideondayconstruction.com,,236115,,Residential General Contractor,Verified,,Analyst,1,2026-01-20 10:41:35,
GLORIA DEI LUTHERAN CHURCH,,gloriadeiknox.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
GOODLETTSVILLE CHURCH OF THE NAZARENE,,goodnaz.org,,813110,,Religious Organization,Verified,,Analyst,1,2026-01-20 10:41:35,
GRAHAM PACKAGING,,grahampackaging.com,,326160,,Plastic Bottle Manufacturing,Verified,,Analyst,1,2026-01-20 10:41:35,
GRANGER CONSTRUCTION,,grangerconstruction.com,,236220,,Commercial Construction,Verified,,Analyst,1,2026-01-20 10:41:35,
GRAPHIC PACKAGING,,graphicpkg.com,,322211,,Corrugated Container Mfg,Verified,,Analyst,1,2026-01-20 10:41:35,
GREAT PARKS OF HAMILTON COUNTY,,greatparks.org,,712190,,Nature Parks,Verified,,Analyst,1,2026-01-20 10:41:35,
